run-number, ticks, turtle-id, opinion
0, 1, 233, -0.32738002075355116
0, 1, 146, -1
0, 1, 19, -0.8829743479864395
0, 1, 39, -0.24769923784011288
0, 1, 114, 0.5565519292953364
0, 1, 297, -0.31046548599520224
0, 1, 247, 0.024332258912923704
0, 1, 171, -0.9615675055151074
0, 1, 106, 0.12224133053644762
0, 1, 236, 0.012246656133995896
0, 1, 134, 1
0, 1, 246, -0.5592223132595593
0, 1, 104, 0.4973838709381587
0, 1, 176, 0.5554518004082676
0, 1, 9, 0.06296203055776999
0, 1, 136, -0.9304791241742688
0, 1, 264, -0.09537605531528809
0, 1, 199, 0.44391357269362225
0, 1, 178, 0.05260454822244627
0, 1, 272, 0.04046225323346014
0, 1, 254, -0.8313152055316929
0, 1, 5, 0.017079821888099887
0, 1, 232, 0.6893288489257764
0, 1, 260, -0.11327981394438612
0, 1, 267, 0.4934686345479052
0, 1, 57, 0.5294028240930779
0, 1, 96, -0.312811382740526
0, 1, 15, -0.46421332246177527
0, 1, 279, 0.467951646753407
0, 1, 45, 0.1895285449038723
0, 1, 243, 0.24958952476951535
0, 1, 217, 0.3778246201763424
0, 1, 195, 0.013904618172861156
0, 1, 221, -0.21001676447979972
0, 1, 60, 0.11541117519074848
0, 1, 180, 0.5291509236216749
0, 1, 142, -0.17424635803137617
0, 1, 88, 0.27085611010325694
0, 1, 83, 0.6229529677956833
0, 1, 287, 0.3954037437217124
0, 1, 72, -0.9654722874549039
0, 1, 182, -0.5571554142737284
0, 1, 44, -0.1375029324800439
0, 1, 38, 0.43664706089074423
0, 1, 223, 0.7677845180492004
0, 1, 248, -0.28388253343375836
0, 1, 214, 5.4440740253058714E-5
0, 1, 53, 0.05059177962248814
0, 1, 110, 0.4377750305756688
0, 1, 258, 0.10743232945222804
0, 1, 244, -0.02538478656794505
0, 1, 113, 0.6729573579712993
0, 1, 200, 0.5561138862301929
0, 1, 145, 0.7449511646349795
0, 1, 116, -0.6178758881893079
0, 1, 202, -0.2904405308766658
0, 1, 17, -0.6314098104101138
0, 1, 150, 0.24549450383289292
0, 1, 286, 0.02501564610845486
0, 1, 187, -0.13905446006958258
0, 1, 167, 0.2113116642903454
0, 1, 30, -0.3793730709316363
0, 1, 69, -0.8079847721128622
0, 1, 252, -0.06183810834652556
0, 1, 47, 0.263652526884886
0, 1, 253, 0.44887081446397525
0, 1, 8, 0.040961749949951956
0, 1, 138, 0.3810413377674366
0, 1, 1, 1
0, 1, 170, -0.20351530143801705
0, 1, 78, 0.08360447380492735
0, 1, 94, -0.5384387098542058
0, 1, 282, 0.5925870890481115
0, 1, 231, -0.039273594740979814
0, 1, 229, 0.3491253860262664
0, 1, 62, 0.7272660777207607
0, 1, 122, 0.37652124834483514
0, 1, 220, 0.10891271220372464
0, 1, 121, 0.39217362570576964
